0.4 0.00798119
0.28 0.00163618
0.196 0.000324404
0.1372 6.63267e-05
0.09604 1.36987e-05
0.067228 2.96649e-06
0.0470596 6.73062e-07
0.0329417 1.5253e-07
0.0230592 3.5456e-08
0.0161414 8.35668e-09
0.011299 1.95853e-09
0.00790931 4.66181e-10
0.00553651 1.1095e-10
0.00387556 2.64221e-11
0.00271289 6.31968e-12
0.00189902 1.51487e-12
0.00132932 3.61361e-13
