0.4 6.54048e-06
0.28 1.0864e-06
0.196 9.64647e-08
0.1372 1.87891e-08
0.09604 3.25875e-09
0.067228 6.1783e-10
0.0470596 8.26216e-11
0.0329417 1.40098e-11
0.0230592 2.32978e-12
0.0161414 4.0673e-13
0.011299 6.48976e-14
0.00790931 1.12277e-14
0.00553651 2.10083e-15
0.00387556 4.50934e-16
0.00271289 1.0534e-15
0.00189902 4.51825e-16
0.00132932 1.20556e-15
